dept,year,section,venue,home_venue,day,period,subject,fa
CSE,III Year,III/VI/G,BLOCK III-607,BLOCK III-607,FRI,2,21CSE355T/DMA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/G,BLOCK III-607,BLOCK III-607,FRI,3,21CSC304J/CD,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/G,BLOCK III-607,BLOCK III-607,FRI,4,21CSE356T/NLP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/G,BLOCK III-607,BLOCK III-607,FRI,5,21CSC303J/SEPM,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/H,BLOCK III-701,BLOCK III-701,MON,1,21CSC304J/CD,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/H,BLOCK III-701,BLOCK III-701,MON,2,21CSE356T/NLP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/H,BLOCK III-701,BLOCK III-701,MON,3,21ECO105T/FOO,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/H,BLOCK III-701,BLOCK III-701,MON,4,21CSE355T/DMA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/H,BLOCK III-701,BLOCK III-701,MON,5,21CSC303J/SEPM,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/H,BLOCK III-701,BLOCK III-701,MON,7,21CSP302L/PROJECT,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/H,BLOCK III-701,BLOCK III-701,TUE,1,21ECO105T/FOO,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/H,BLOCK III-701,BLOCK III-701,TUE,2,21CSC303J/SEPM,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/H,BLOCK III-701,BLOCK III-701,TUE,3,21LEM302T/ITK,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/H,BLOCK III-701,BLOCK III-701,TUE,4,21CSE356T/NLP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/H,BLOCK III-701,BLOCK III-701,TUE,5,21PDM302L/ESP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/H,BLOCK III-701,BLOCK III-701,WED,1,21CSC304J/CD,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/H,BLOCK III-701,BLOCK III-701,WED,3,21CSP302L/PROJECT,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/H,BLOCK III-701,BLOCK III-701,THU,1,21CSE355T/DMA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/H,BLOCK III-701,BLOCK III-701,THU,2,21CSS303T/DS,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/H,BLOCK III-701,BLOCK III-701,THU,3,21CSC304J/CD,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/H,BLOCK III-701,BLOCK III-701,THU,4,21ECO105T/FOO,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/H,BLOCK III-701,BLOCK III-701,FRI,1,21CSE356T/NLP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/H,BLOCK III-701,BLOCK III-701,FRI,2,21CSE355T/DMA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/H,BLOCK III-701,BLOCK III-701,FRI,3,21CSS303T/DS,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/H,BLOCK III-701,BLOCK III-701,FRI,4,21CSC303J/SEPM,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/H,BLOCK III-701,BLOCK III-701,FRI,5,21CSP302L/PROJECT,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/I,BLOCK III-702,BLOCK III-702,MON,1,21CSE355T/DMA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/I,BLOCK III-702,BLOCK III-702,MON,2,21ECO105T/FOO,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/I,BLOCK III-702,BLOCK III-702,MON,3,21CSE356T/NLP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/I,BLOCK III-702,BLOCK III-702,MON,4,21CSC304J/CD,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/I,BLOCK III-702,BLOCK III-702,MON,5,21CSP302L/PROJECT,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/I,BLOCK III-702,BLOCK III-702,TUE,1,21ECO105T/FOO,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/I,BLOCK III-702,BLOCK III-702,TUE,2,21CSS303T/DS,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/I,BLOCK III-702,BLOCK III-702,TUE,3,21CSC304J/CD,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/I,BLOCK III-702,BLOCK III-702,TUE,4,21CSC303J/SEPM,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/I,BLOCK III-702,BLOCK III-702,TUE,5,21CSE355T/DMA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/I,BLOCK III-702,BLOCK III-702,TUE,6,21CSE356T/NLP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/I,BLOCK III-702,BLOCK III-702,TUE,7,21PDM302L/ESP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/I,BLOCK III-702,BLOCK III-702,WED,1,21CSC304J/CD,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/I,BLOCK III-702,BLOCK III-702,WED,3,21CSP302L/PROJECT,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/I,BLOCK III-702,BLOCK III-702,THU,1,21CSS303T/DS,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/I,BLOCK III-702,BLOCK III-702,THU,2,21CSE355T/DMA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/I,BLOCK III-702,BLOCK III-702,THU,3,21CSE356T/NLP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/I,BLOCK III-702,BLOCK III-702,THU,4,21CSC303J/SEPM,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/I,BLOCK III-702,BLOCK III-702,THU,5,21ECO105T/FOO,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/I,BLOCK III-702,BLOCK III-702,THU,6,21LEM302T/ITK,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/I,BLOCK III-702,BLOCK III-702,FRI,5,21CSC303J/SEPM,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/I,BLOCK III-702,BLOCK III-702,FRI,7,21CSP302L/PROJECT,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/J,BLOCK III-703,BLOCK III-703,MON,1,21CSC304J/CD,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/J,BLOCK III-703,BLOCK III-703,TUE,1,21CSC303J/SEPM,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/J,BLOCK III-703,BLOCK III-703,TUE,2,21CSC304J/CD,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/J,BLOCK III-703,BLOCK III-703,TUE,3,21CSS303T/DS,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/J,BLOCK III-703,BLOCK III-703,TUE,4,21CSE356T/NLP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/J,BLOCK III-703,BLOCK III-703,TUE,5,21CSE355T/DMA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/J,BLOCK III-703,BLOCK III-703,TUE,6,21LEM302T/ITK,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/J,BLOCK III-703,BLOCK III-703,WED,1,21CSE356T/NLP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/J,BLOCK III-703,BLOCK III-703,WED,2,21ECO105T/FOO,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/J,BLOCK III-703,BLOCK III-703,WED,3,21PDM302L/ESP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/J,BLOCK III-703,BLOCK III-703,WED,4,21CSE355T/DMA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/J,BLOCK III-703,BLOCK III-703,THU,1,21CSS303T/DS,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/J,BLOCK III-703,BLOCK III-703,THU,2,21ECO105T/FOO,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/J,BLOCK III-703,BLOCK III-703,THU,3,21CSE355T/DMA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/J,BLOCK III-703,BLOCK III-703,THU,4,21CSC304J/CD,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/J,BLOCK III-703,BLOCK III-703,THU,5,21CSE356T/NLP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/J,BLOCK III-703,BLOCK III-703,THU,6,21CSC303J/SEPM,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/J,BLOCK III-703,BLOCK III-703,FRI,1,21CSC303J/SEPM,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/J,BLOCK III-703,BLOCK III-703,FRI,2,21CSP302L/PROJECT,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/K,BLOCK III-704,BLOCK III-704,MON,1,21CSP302L/PROJECT,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/K,BLOCK III-704,BLOCK III-704,TUE,1,21CSE355T/DMA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/K,BLOCK III-704,BLOCK III-704,TUE,2,21CSE356T/NLP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/K,BLOCK III-704,BLOCK III-704,TUE,3,21CSS303T/DS,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/K,BLOCK III-704,BLOCK III-704,TUE,4,21ECO105T/FOO,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/K,BLOCK III-704,BLOCK III-704,TUE,5,21LEM302T/ITK,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/K,BLOCK III-704,BLOCK III-704,WED,1,21CSC304J/CD,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/K,BLOCK III-704,BLOCK III-704,WED,2,21CSC303J/SEPM,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/K,BLOCK III-704,BLOCK III-704,WED,3,21CSE355T/DMA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/K,BLOCK III-704,BLOCK III-704,WED,4,21CSE356T/NLP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/K,BLOCK III-704,BLOCK III-704,WED,5,21ECO105T/FOO,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/K,BLOCK III-704,BLOCK III-704,THU,1,21CSC303J/SEPM,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/K,BLOCK III-704,BLOCK III-704,THU,2,21CSP302L/PROJECT,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/K,BLOCK III-704,BLOCK III-704,FRI,1,21CSE356T/NLP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/K,BLOCK III-704,BLOCK III-704,FRI,2,21CSS303T/DS,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/K,BLOCK III-704,BLOCK III-704,FRI,3,21CSC304J/CD,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/K,BLOCK III-704,BLOCK III-704,FRI,4,21CSE355T/DMA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/K,BLOCK III-704,BLOCK III-704,FRI,5,21CSC303J/SEPM,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/K,BLOCK III-704,BLOCK III-704,FRI,6,21ECO105T/FOO,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/L,BLOCK III-705,BLOCK III-705,MON,1,21PDM302L/ESP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/L,BLOCK III-705,BLOCK III-705,MON,3,21CSE355T/DMA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/L,BLOCK III-705,BLOCK III-705,MON,4,21CSE356T/NLP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/L,BLOCK III-705,BLOCK III-705,MON,5,21CSC304J/CD,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/L,BLOCK III-705,BLOCK III-705,MON,6,21CSC303J/SEPM,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/L,BLOCK III-705,BLOCK III-705,MON,7,21CSP302L/PROJECT,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/L,BLOCK III-705,BLOCK III-705,TUE,1,21CSC303J/SEPM,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/L,BLOCK III-705,BLOCK III-705,TUE,3,21CSP302L/PROJECT,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/L,BLOCK III-705,BLOCK III-705,WED,1,21CSE355T/DMA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/L,BLOCK III-705,BLOCK III-705,WED,2,21CSS303T/DS,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/L,BLOCK III-705,BLOCK III-705,WED,3,21CSC303J/SEPM,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/L,BLOCK III-705,BLOCK III-705,WED,4,21ECO105T/FOO,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/L,BLOCK III-705,BLOCK III-705,WED,6,21CSE356T/NLP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/L,BLOCK III-705,BLOCK III-705,WED,7,21CSP302L/PROJECT,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/L,BLOCK III-705,BLOCK III-705,THU,5,21CSC304J/CD,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/L,BLOCK III-705,BLOCK III-705,THU,7,21ECO105T/FOO,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/L,BLOCK III-705,BLOCK III-705,FRI,1,21CSC304J/CD,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/L,BLOCK III-705,BLOCK III-705,FRI,2,21CSE355T/DMA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/L,BLOCK III-705,BLOCK III-705,FRI,3,21CSE356T/NLP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/L,BLOCK III-705,BLOCK III-705,FRI,4,21CSS303T/DS,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/L,BLOCK III-705,BLOCK III-705,FRI,5,21ECO105T/FOO,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/L,BLOCK III-705,BLOCK III-705,FRI,6,21LEM302T/ITK,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/M,BLOCK III-706,BLOCK III-706,MON,1,21CSE356T/NLP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/M,BLOCK III-706,BLOCK III-706,MON,2,21CSS303T/DS,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/M,BLOCK III-706,BLOCK III-706,MON,3,21PDM302L/ESP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/M,BLOCK III-706,BLOCK III-706,MON,5,21CSE355T/DMA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/M,BLOCK III-706,BLOCK III-706,MON,6,21CSC304J/CD,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/M,BLOCK III-706,BLOCK III-706,MON,7,21CSC303J/SEPM,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/M,BLOCK III-706,BLOCK III-706,TUE,1,21CSE355T/DMA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/M,BLOCK III-706,BLOCK III-706,TUE,2,21CSC304J/CD,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/M,BLOCK III-706,BLOCK III-706,TUE,3,21CSC303J/SEPM,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/M,BLOCK III-706,BLOCK III-706,TUE,4,21CSE356T/NLP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/M,BLOCK III-706,BLOCK III-706,TUE,5,21ECO105T/FOO,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/M,BLOCK III-706,BLOCK III-706,WED,1,21CSS303T/DS,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/M,BLOCK III-706,BLOCK III-706,WED,2,21CSE355T/DMA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/M,BLOCK III-706,BLOCK III-706,WED,3,21CSE356T/NLP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/M,BLOCK III-706,BLOCK III-706,WED,4,21ECO105T/FOO,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/M,BLOCK III-706,BLOCK III-706,WED,6,21CSP302L/PROJECT,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/M,BLOCK III-706,BLOCK III-706,THU,5,21CSC303J/SEPM,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/M,BLOCK III-706,BLOCK III-706,THU,7,21CSP302L/PROJECT,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/M,BLOCK III-706,BLOCK III-706,FRI,1,21CSC304J/CD,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/M,BLOCK III-706,BLOCK III-706,FRI,3,21CSP302L/PROJECT,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/M,BLOCK III-706,BLOCK III-706,FRI,5,21ECO105T/FOO,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,III Year,III/VI/M,BLOCK III-706,BLOCK III-706,FRI,6,21LEM302T/ITK,FACULTY OF ENGINEERING AND TECHNOLOGY
CS & GT,I Year,CS A,ADMIN 803,ADMIN 803/ADMIN 805,MON,1,26MAB1001T/CLA (ADMIN 803),"Ms.Nivedita, AP / LCS"
CS & GT,I Year,CS A,ADMIN 803,ADMIN 803/ADMIN 805,MON,2,26CYB1002J/CHEMISTRY (ADMIN 803),"Ms.Nivedita, AP / LCS"
CS & GT,I Year,CS A,ADMIN 803,ADMIN 803/ADMIN 805,MON,3,26CSE1002J/PPS (ADMIN 803),"Ms.Nivedita, AP / LCS"
CS & GT,I Year,CS A,ADMIN 803,ADMIN 803/ADMIN 805,MON,4,26BTB1001T/CB (ADMIN 803),"Ms.Nivedita, AP / LCS"
CS & GT,I Year,CS A,ADMIN 803,ADMIN 803/ADMIN 805,MON,6,26LCA1003J /FRENCH 26LCA1004J /GERMAN 26LCA1005J /JAPANESE (ADMIN 803),"Ms.Nivedita, AP / LCS"
CS & GT,I Year,CS A,ADMIN 803/ADMIN 805,ADMIN 803/ADMIN 805,MON,7,26CYB1002J/CHEMISTRY,"Ms.Nivedita, AP / LCS"
CS & GT,I Year,CS A,ADMIN 803/ADMIN 805,ADMIN 803/ADMIN 805,TUE,1,26CSE1002J/PPS,"Ms.Nivedita, AP / LCS"
CS & GT,I Year,CS A,ADMIN 803,ADMIN 803/ADMIN 805,TUE,3,26BTB1001T/CB (ADMIN 803),"Ms.Nivedita, AP / LCS"
CS & GT,I Year,CS A,ADMIN 803,ADMIN 803/ADMIN 805,TUE,4,26CYB1002J/CHEMISTRY (ADMIN 803),"Ms.Nivedita, AP / LCS"
CS & GT,I Year,CS A,ADMIN 803,ADMIN 803/ADMIN 805,TUE,5,26LCA1003J /FRENCH 26LCA1004J /GERMAN 26LCA1005J /JAPANESE (ADMIN 803),"Ms.Nivedita, AP / LCS"
CS & GT,I Year,CS A,ADMIN 803,ADMIN 803/ADMIN 805,TUE,6,26MAB1001T/CLA (ADMIN 803),"Ms.Nivedita, AP / LCS"
CS & GT,I Year,CS A,ADMIN 803/ADMIN 805,ADMIN 803/ADMIN 805,WED,1,26GNN1006L/NSO,"Ms.Nivedita, AP / LCS"
CS & GT,I Year,CS A,ADMIN 803,ADMIN 803/ADMIN 805,WED,3,26LCA1003J /FRENCH 26LCA1004J /GERMAN 26LCA1005J /JAPANESE (ADMIN 803),"Ms.Nivedita, AP / LCS"
CS & GT,I Year,CS A,ADMIN 803,ADMIN 803/ADMIN 805,WED,7,SKILL ENHANCEMENT PROGRAMME (ADMIN 803),"Ms.Nivedita, AP / LCS"
CS & GT,I Year,CS A,ADMIN 803,ADMIN 803/ADMIN 805,THU,1,26CSE1002J/PPS (ADMIN 803),"Ms.Nivedita, AP / LCS"
CS & GT,I Year,CS A,ADMIN 803,ADMIN 803/ADMIN 805,THU,2,26CYB1002J/CHEMISTRY (ADMIN 803),"Ms.Nivedita, AP / LCS"
CS & GT,I Year,CS A,ADMIN 803,ADMIN 803/ADMIN 805,THU,3,26MAB1001T/CLA (ADMIN 803),"Ms.Nivedita, AP / LCS"
CS & GT,I Year,CS A,ADMIN 803,ADMIN 803/ADMIN 805,THU,4,26MEE1001L /WORKSHOP (ADMIN 803),"Ms.Nivedita, AP / LCS"
CS & GT,I Year,CS A,ADMIN 803/ADMIN 805,ADMIN 803/ADMIN 805,FRI,1,26MEE1001L /WORKSHOP,"Ms.Nivedita, AP / LCS"
CS & GT,I Year,CS A,ADMIN 803/ADMIN 805,ADMIN 803/ADMIN 805,FRI,3,26MEE1001L /WORKSHOP,"Ms.Nivedita, AP / LCS"
CS & GT,I Year,CS A,ADMIN 803,ADMIN 803/ADMIN 805,FRI,5,26MAB1001T/CLA (ADMIN 803),"Ms.Nivedita, AP / LCS"
CS & GT,I Year,CS A,ADMIN 803,ADMIN 803/ADMIN 805,FRI,6,26MEE1001L /WORKSHOP (ADMIN 803),"Ms.Nivedita, AP / LCS"
CS & GT,I Year,CS B,ADMIN 803,ADMIN 803,MON,1,SKILL ENHANCEMENT PROGRAMME,"Dr.P. Yogashanthi, AP/MATHS"
CS & GT,I Year,CS B,ADMIN 803,ADMIN 803,MON,3,26GNN1006L/NSO,"Dr.P. Yogashanthi, AP/MATHS"
CS & GT,I Year,CS B,ADMIN 803,ADMIN 803,MON,5,26MAB1001T/CLA,"Dr.P. Yogashanthi, AP/MATHS"
CS & GT,I Year,CS B,ADMIN 803,ADMIN 803,MON,6,26LCA1003J /FRENCH 26LCA1004J /GERMAN 26LCA1005J /JAPANESE,"Dr.P. Yogashanthi, AP/MATHS"
